문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
13847,2025.11.17,접수,비영리법인 정관변경 허가알림(사단법인 대자인스포츠클럽),전북특별자치도 체육정책과,김혜수,,담당확인,O,전자,X,체육정책과-12129,대국민공개,O,,,
13846,2025.11.17,접수,부서주관 상시학습 결과 알림(2025년 전북특별자치도 백년포럼 제40~42강),전북특별자치도 정책기획관,김혜수,,담당확인,O,전자,X,정책기획관-13842,부분공개,O,개인정보 등,,
13837,2025.11.17,접수,소방본부 행정지원차 불용결정에 따른 매각 계획 보고,전북특별자치도 소방행정과,김혜수,,담당확인,X,전자,X,소방행정과-31271,대국민공개,O,,,
13836,2025.11.17,접수,2025년 도 모범 및 도정발전 유공 공무원 포상 계획 통보,전북특별자치도 총무과,홍석인,,담당확인,O,전자,X,총무과-23110,대국민공개,O,,,
13835,2025.11.17,접수,지방계약법 시행령 한시적 특례기간 연장에 대한 의견수렴,전북특별자치도 회계과,고은아,,담당확인,O,전자,X,회계과-23370,대국민공개,O,,,
13834,2025.11.17,접수,시설물 안전점검·진단제도 운영실태 감사원 감사결과 조치결과 제출 요청,전북특별자치도 사회재난과,김혜수,,담당확인,O,전자,X,사회재난과-9795,비공개,O,내부검토 과정,,
13833,2025.11.17,접수,"2025 지방시대 엑스포, 「국가균형성장, 지역창업이 이끄는 혁신의 전환점」안내",대한민국시도지사협의회,최강철,,담당확인,O,전자,X,정책연구센터-1911,대국민공개,O,,,
13832,2025.11.17,접수,국가데이터처(舊 통계청) 대표 누리집 도메인 안내,국가데이터처 지능정보화팀,홍진희,,담당확인,X,전자,X,지능정보화팀-475,대국민공개,O,,,
13831,2025.11.17,접수,2025년 도 금고 검사계획 안내 및 지출대행점 등 자료 제출 협조 요청,전북특별자치도 세정과,고은아,,담당확인,O,전자,X,세정과-12423,대국민공개,O,,,
13830,2025.11.17,접수,2026년 지역균형발전사업(자율·제주·세종 계정) 평가계획 설명회 참석 요청,한국산업기술기획평가원 균형발전평가센터,최용훈,,담당확인,O,전자,X,균형발전평가센터-2830,비공개,O,의사결정,,
13829,2025.11.17,접수,「인공지능 발전과 신뢰 기반 조성 등에 관한 기본법 시행령」의견조회,전북특별자치도 디지털산업과,김혜수,,담당확인,O,전자,X,디지털산업과-5797,대국민공개,O,,,
13828,2025.11.17,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김혜수,,담당확인,O,전자,X,총무과-23112,비공개,O,인사정보 등,,
13827,2025.11.17,접수,(규제샌드박스) 연구개발특구 규제 신속확인 의견제출 요청,전북특별자치도 자치제도과,김혜수,,담당확인,O,전자,X,자치제도과-5267,비공개,O,내부검토과정 및 기업정보 포함,,
13826,2025.11.17,접수,2025.11.15.기준 중증장애인생산품 및 장애인표준사업장생산품 우선구매 실적 안내 및 우선구매 협조 요청,전북특별자치도 장애인복지정책과,고은아,,담당확인,O,전자,X,장애인복지정책과-15068,부분공개,O,의사결정 과정,,
13825,2025.11.17,접수,2025년 하반기 중대재해 예방 안전점검 결과 제출(민간위탁),전북특별자치도 장애인복지정책과,장승현,,담당확인,O,전자,X,장애인복지정책과-15066,부분공개,O,내부검토 과정,,
13824,2025.11.17,접수,2025 대한민국 정부혁신 박람회 개최 안내 및 참석 협조 요청(전직원 공람),전북특별자치도 인구청년정책과,김혜수,,담당확인,O,전자,X,인구청년정책과-8770,대국민공개,O,,,
13823,2025.11.17,접수,2025년 지방자치단체 자체 조직진단 결과 제출,임실군 행정지원실,장승현,,담당확인,O,전자,X,행정지원실-28196,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
13822,2025.11.17,접수,국회예산정책처 요구자료 제출,전주시 기획예산과,전영훈,,담당확인,O,전자,X,기획예산과-11809,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
13821,2025.11.17,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김혜수,,담당확인,O,전자,X,총무과-23087,비공개,O,인사정보 등,,
13820,2025.11.17,접수,2025년 지방자치단체 자체 조직진단 결과(인력 재배치) 제출,익산시 행정지원과,장승현,,담당확인,O,전자,X,행정지원과-37964,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
13819,2025.11.17,접수,2025년 지방자치단체 자체 조직진단 결과 제출,무주군 자치행정과,장승현,,담당확인,O,전자,X,자치행정과-28189,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
13818,2025.11.17,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,김혜수,,담당확인,O,전자,X,법무행정과-10242,대국민공개,O,,,
13817,2025.11.17,접수,"2025년도「감염병 위기대응교육」수강 안내(BSC 부서 공통지표, 전직원공람)",전북특별자치도 감염병관리과,김혜수,,담당확인,O,전자,X,감염병관리과-20642,대국민공개,O,,,
13816,2025.11.17,접수,2025 농림어업총조사 태블릿PC 관리 계획 알림,국가데이터처 농어업통계과,김대명,,담당확인,O,전자,X,농어업통계과-410,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
13815,2025.11.17,접수,임이자 국회의원 요구자료 제출(공무직 근무 현황 관련),전북특별자치도 총무과,전영훈,,담당확인,O,전자,X,총무과-23091,비공개,X,내부검토 과정,,
13814,2025.11.17,접수,국회예산정책처 요구자료 제출 요청(혁신클러스터 관련) 회신,전북특별자치도 스마트농산과,전영훈,,담당확인,O,전자,X,스마트농산과-17739,비공개,O,내부검토 과정,,
13805,2025.11.14,접수,「전북 소통대로」공감제안 부서 검토 의견 회신,전북특별자치도 인구청년정책과,안순남,,담당확인,O,전자,X,인구청년정책과-8766,대국민공개,O,,,
13804,2025.11.14,접수,2026년도 전북연구원 정책과제 발굴을 위한 실국 수요조사 협조요청,(재)전북연구원 기획·평가팀,변승주,,담당확인,O,전자,X,기획·평가팀-0756,대국민공개,O,,,
13803,2025.11.14,접수,2025년 10월 벤처나라 지정 결과 알림,전북특별자치도 회계과,김혜수,,담당확인,O,전자,X,회계과-23355,대국민공개,O,,,
13802,2025.11.14,접수,전북특별자치도 지속가능발전 기본전략 및 추진계획 수립 연구용역 과업기간 연장 요청,(재)전북연구원 기업유치팀,전건우,,담당확인,X,전자,X,기업유치팀-1619,대국민공개,O,,,
13801,2025.11.14,접수,2026년 재난관리평가 관련 재난관리 정책추진 가점 관련자료 제출요청,전북특별자치도 안전정책과,김혜수,,담당확인,O,전자,X,안전정책과-14118,부분공개,O,내부검토 및 개인정보 포함,,
13800,2025.11.14,접수,2026년 중기기본인력운용계획 수립을 위한 자료 제출,전북특별자치도농업기술원 행정지원과,장승현,,담당확인,X,전자,X,행정지원과-8067,부분공개,O,내부검토 과정,,
13798,2025.11.14,접수,'25년 시도경제협의회 개최 안내 및 협조 요청,기획재정부 지역경제정책과,이효림,,이송,O,전자,X,지역경제정책과-1234,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
13797,2025.11.14,접수,2025년 하반기 중대재해 예방 안전점검 실시 및 결과 제출(평생교육장학진흥원 및 서울전주장학숙),전북특별자치도 교육협력과,장승현,,담당확인,O,전자,X,교육협력과-4370,대국민공개,O,,,
13796,2025.11.14,접수,2025년 지방자치단체 자체 조직진단 결과 제출,완주군 행정지원과,장승현,,담당확인,O,전자,X,행정지원과-30468,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
13795,2025.11.14,접수,소방차량(산악구조차) 불용에 따른 소요조회,남원소방서 소방행정과,김혜수,,담당확인,X,전자,X,소방행정과-12568,대국민공개,O,,,
13794,2025.11.14,접수,수의계약 배제사유 여부 조회(해송수산),전북특별자치도수산기술연구소 민물고기연구센터,김혜수,,담당확인,O,전자,X,민물고기연구센터-4911,비공개,X,사업장 정보보호,,
13793,2025.11.14,접수,전북연구원 2025년 제8차 국외출장심사위원회 개최 관련 협조 요청,(재)전북연구원 재무·회계팀,변승주,,담당확인,O,전자,X,재무·회계팀-1160,대국민공개,O,,,
13792,2025.11.14,접수,제27회 울산광역시 북구 통계연보 공표 및 배부,울산광역시 북구 기획예산실,홍진희,,담당확인,O,전자,X,기획예산실-18262,대국민공개,O,,,
13791,2025.11.14,접수,지방시대 매거진 2026년 1월호 지방소식(시도홍보) 제출 협조 요청,대한민국시도지사협의회,최강철,,담당확인,O,전자,X,대외협력부-1321,대국민공개,O,,,
13790,2025.11.14,접수,진안군 자치법규안 검토의뢰,전북특별자치도 법무행정과,장승현,,담당확인,O,전자,X,법무행정과-10228,비공개,O,내부검토,,
13789,2025.11.14,접수,「2025 지방시대 엑스포」기본사회 아고라 등 운영 안내,행정안전부 자치행정과,이은빈,,담당확인,O,전자,X,자치행정과-6546,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
13773,2025.11.14,접수,비영리법인 설립허가 알림(사단법인 꿈드림교육연구소),전북특별자치도 교육협력과,김혜수,,담당확인,X,전자,X,교육협력과-4343,대국민공개,O,,,
13772,2025.11.14,접수,2025년 전북특별자치도 혁신평가 실적보고서 제출 요청,전북특별자치도 인구청년정책과,김혜수,,담당확인,O,전자,X,인구청년정책과-8736,비공개,X,내부자료,,
13771,2025.11.14,접수,「새만금사업지역 토지공급기준」일부개정 고시(안) 관련 의견 조회,전북특별자치도 새만금지원수질과,김혜수,,담당확인,O,전자,X,새만금지원수질과-7736,대국민공개,O,,,
13770,2025.11.14,접수,2025년 공무직노조 임금협약체결에 따른 임금협약서 및 임금 지침 송부,전북특별자치도 총무과,박지현,,담당확인,O,전자,X,총무과-22995,부분공개,O,단체협약 사항,,
13769,2025.11.14,접수,사무분석을 위한 설문조사 협조 요청,행정안전부 부단장,이은빈,,담당확인,X,전자,X,부단장-845,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
13768,2025.11.14,접수,새만금 30년사 도민 백서 제작 배부,전북특별자치도 새만금지원수질과,김혜수,,담당확인,O,전자,X,새만금지원수질과-7733,대국민공개,O,,,
13767,2025.11.14,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림('25.11.14일자),전북특별자치도 법무행정과,김혜수,,담당확인,X,전자,X,법무행정과-10222,대국민공개,O,,,
13766,2025.11.14,접수,도의회 균형발전특별위원회 서류(자료)요구서 송부(서난이 위원장),전북특별자치도 대외협력과,구성관,,담당확인,O,전자,X,대외협력과-10043,부분공개,O,내부 자료,,
13765,2025.11.14,접수,2025년 11월 소통의 날 행사 참석 협조(전 직원 공람),전북특별자치도 총무과,김혜수,,담당확인,O,전자,X,총무과-23011,대국민공개,O,,,
13764,2025.11.14,접수,2026년 중기기본인력 운용계획 수립 자료 제출,전북특별자치도 새만금지원수질과,장승현,,담당확인,O,전자,X,새만금지원수질과-7745,대국민공개,O,,,
13763,2025.11.14,접수,2026년 중기기본인력운용계획 수립을 위한 자료 제출,전북특별자치도감사위원회 사무국,장승현,,담당확인,O,전자,X,사무국-14891,비공개,X,내부검토,,
13762,2025.11.14,접수,「'25년 민간협업 AI챔피언 교육과정」모집 안내,전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-11678,대국민공개,O,,,
13761,2025.11.14,접수,2025년 제3기 재정교육 집중과정 교육 안내 및 교육생 모집,전북특별자치도인재개발원 교육지원과,김혜수,,담당확인,O,전자,X,교육지원과-11679,대국민공개,O,,,
13760,2025.11.14,접수,수의계약 배제사유 여부 조회(서진전기 주식회사),전북특별자치도동물위생시험소 방역과,김혜수,,담당확인,O,전자,X,방역과-10178,대국민공개,O,,,
13759,2025.11.14,접수,2025 농림어업총조사 지역조사 및 홍보 협조 요청,국가데이터처 농어업통계과,김대명,,담당확인,O,전자,X,농어업통계과-405,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
13758,2025.11.14,접수,지방공무원 파견 사전협의 요청,국민권익위원회 운영지원과,장승현,장승현,접수,O,전자,X,운영지원과-9638,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
