문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
8762,2025.11.14,접수,2025년 제3기 재정교육 집중과정 교육 안내 및 교육생 모집,전북특별자치도인재개발원 교육지원과,임현주,,담당확인,O,전자,X,교육지원과-11679,대국민공개,O,,,
8761,2025.11.14,접수,2025 대한민국 정부혁신 박람회 개막식 초청 및 참석 확인 요청,행정안전부 혁신기획과,이경섭,,담당확인,O,전자,X,혁신기획과-3007,비공개,O,(6호) 개인 사생활 관련 정보,,
8760,2025.11.14,접수,2025 대한민국 정부혁신 박람회 개최 안내 및 참석 협조 요청,행정안전부 혁신기획과,이경섭,,담당확인,O,전자,X,혁신기획과-3004,대국민공개,O,,,
8759,2025.11.14,접수,‘25년 실적 지자체 합동평가 정성지표 도-전북연구원 컨설팅 참석 요청,전북특별자치도 자치행정과,박지혜,,담당확인,O,전자,X,자치행정과-11406,부분공개,O,내부검토,,
8758,2025.11.14,접수,「'25년 민간협업 AI챔피언 교육과정」모집 안내,전북특별자치도인재개발원 교육지원과,임현주,,담당확인,O,전자,X,교육지원과-11678,대국민공개,O,,,
8757,2025.11.14,접수,2025년 공무직노조 임금협약체결에 따른 임금협약서 및 임금 지침 송부,전북특별자치도 총무과,임현주,,담당확인,O,전자,X,총무과-22995,부분공개,O,단체협약 사항,,
8753,2025.11.13,접수,「2024년 전북청년 함께 두배적금」중도해지 요청(최○진),익산시 청년일자리과,문종환,,담당확인,O,전자,X,청년일자리과-7554,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
8752,2025.11.13,접수,「2025년 전북청년 함께 두배적금」중도해지 요청(소○희),익산시 청년일자리과,문종환,,담당확인,O,전자,X,청년일자리과-7555,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
8751,2025.11.13,접수,「새만금사업지역 토지공급기준」일부개정 고시(안) 관련 의견 조회,전북특별자치도 새만금지원수질과,임현주,,담당확인,O,전자,X,새만금지원수질과-7736,대국민공개,O,,,
8750,2025.11.13,접수,수의계약 배제사유 여부 조회(서진전기 주식회사),전북특별자치도동물위생시험소 방역과,임현주,,담당확인,O,전자,X,방역과-10178,대국민공개,O,,,
8749,2025.11.13,접수,2025년 전국 청년센터 운영 실태조사 협조요청,국무조정실 청년정책협력관,이광민,,담당확인,O,전자,X,청년정책협력관-730,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8748,2025.11.13,접수,이의신청 제도 활성화를 위한 44개 법령의 일부개정에 관한 부령안에 대한 관계기관 의견조회,전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10208,비공개,O,내부검토,,
8747,2025.11.13,접수,"[이송] 꿈의 그라운드 경남, ‘수도권 청년 대상 찾아가는 토크콘서트’ 홍보 협조 요청",전북특별자치도 교육협력과,이광민,이광민,접수,O,전자,X,교육협력과-4318,대국민공개,O,,,
8746,2025.11.13,접수,새만금 30년사 도민 백서 제작 배부,전북특별자치도 새만금지원수질과,임현주,,담당확인,O,전자,X,새만금지원수질과-7733,대국민공개,O,,,
8745,2025.11.13,접수,제27회 워크스마트포럼 참석자 명단 제출,고창군 기획예산실,이경섭,,담당확인,O,전자,X,기획예산실-18818,대국민공개,O,,,
8744,2025.11.13,접수,「서울청년센터 강동」민간위탁 수탁기관 결격사유 조회 요청,강동구 일자리정책과,문종환,,담당확인,O,전자,X,일자리정책과-16101,비공개,O,"(7호) 법인 등의 경영, 영업비밀 관련 정보",,
8743,2025.11.13,접수,지붕공사 안전사고 예방을 위한 안전관리 강화 협조 요청,전북특별자치도 건설정책과,임현주,,담당확인,X,전자,X,건설정책과-16257,대국민공개,O,,,
8742,2025.11.13,접수,2025년 전북 청년 생생아이디어 지원사업 사업계획 변경 승인 요청,익산시 청년일자리과,장미송,장미송,접수,O,전자,X,청년일자리과-7491,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8741,2025.11.13,접수,2025년 지방소멸대응기금 집행현황 제출,부안군 기획감사담당관,이지희,,담당확인,O,전자,X,기획감사담당관-18655,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
8740,2025.11.13,접수,2025년 11월 법인신용카드 결제예정액 보고(내부 결재) 철저,전북특별자치도 회계과,강주희,,담당확인,O,전자,X,회계과-23139,비공개,O,내부자료 등,,
8739,2025.11.13,접수,K-MOOC [인구를 알면 미래가 보인다] 강좌 홍보 및 교육훈련 시수 인정 협조 요청의 건(공무원),인구와미래정책연구원,임현주,,담당확인,O,전자,X,PFI2025-111201,비공개,O,(6호) 개인 사생활 관련 정보,,
8738,2025.11.13,접수,2025년 장애인식개선교육 수강안내(전 직원 BSC 법정의무교육),전북특별자치도 장애인복지정책과,임현주,,담당확인,O,전자,X,장애인복지정책과-14957,대국민공개,O,,,
8735,2025.11.13,접수,전북특별자치도 수의계약 업무처리 지침 안내(전 직원 공람),전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-23152,대국민공개,O,,,
8734,2025.11.13,접수,중앙부처 법령 제·개정안 의견조회(근로기준법 등 15건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10198,비공개,O,내부검토,,
8733,2025.11.13,접수,중앙부처 법령 제·개정안 의견조회(고등교육법 등 16건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10197,비공개,O,내부검토,,
8732,2025.11.13,접수,중앙부처 법령 제·개정안 의견조회(속기사법 등 18건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10192,비공개,O,내부검토,,
8731,2025.11.13,접수,중앙부처 법령 제·개정안 의견조회(국유재산법 시행령 등 15건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10191,비공개,O,내부검토,,
8724,2025.11.12,접수,2025년 조직문화 개선 및 공간혁신 우수사례 경진대회 개최 안내 및 참석 요청,행정안전부 행정제도과,이경섭,,담당확인,O,전자,X,행정제도과-4041,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8723,2025.11.12,접수,『올림픽 데이런 2025 in 전주』 행사 교통통제 안내 및 홍보 요청(전직원공람),전북특별자치도 유치총괄과,임현주,,담당확인,O,전자,X,유치총괄과-2088,비공개,O,내부검토 과정,,
8722,2025.11.12,접수,제27회 워크스마트포럼 개최 안내 및 참석 요청,행정안전부 행정제도과,이경섭,,담당확인,O,전자,X,행정제도과-4039,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8721,2025.11.12,접수,2026년 지방소멸대응기금 투자계획 부적정 사업 조치계획 제출,무주군 인구활력과,이지희,,담당확인,O,전자,X,인구활력과-28536,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8720,2025.11.12,접수,2026년 지방소멸대응기금 투자계획 대면평가 일정 알림,한국지방재정공제회 소멸기금운영부,이지희,,담당확인,O,전자,X,소멸기금운영부-1094,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8719,2025.11.12,접수,2026년 지방소멸대응기금 투자계획 부적정 사업 조치계획 제출,순창군 인구정책과,이지희,,담당확인,O,전자,X,인구정책과-8418,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8718,2025.11.12,접수,'25년 하반기 재난분야 위기관리 매뉴얼 정기점검 통보,전북특별자치도 사회재난과,임현주,,담당확인,O,전자,X,사회재난과-9691,대국민공개,O,,,
8717,2025.11.12,접수,전자파 측정기 대여서비스 안내 및 홍보 요청,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-16104,대국민공개,O,,,
8716,2025.11.12,접수,2027~2028년도 국가예산 2차 신규사업 발굴 추진,전북특별자치도 정책기획관,정후락,,담당확인,O,전자,X,정책기획관-13690,대국민공개,O,,,
8715,2025.11.12,접수,2026~2030년 중기지방재정계획 관련 국고보조사업 세부사업계획 제출 요청,전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-12336,비공개,O,내부검토 과정,,
8714,2025.11.12,접수,"지방보조금관리위원회 예산편성('25년 3회 추경, '26년 본예산) 심의결과 알림(2차)",전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-12339,비공개,O,내부검토 과정,,
8713,2025.11.12,접수,수의계약 배제사유 여부 조회(주)코리아젠,전북특별자치도동물위생시험소 방역과,임현주,,담당확인,O,전자,X,방역과-10094,대국민공개,O,,,
8712,2025.11.12,접수,2025년 11월 중 사이버보안진단의 날 실시 및 결과 제출 요청,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-16110,부분공개,O,보안사항 포함,,
8711,2025.11.12,접수,2026년 지방소멸대응기금 투자계획 조치계획 제출,익산시 기획예산과,이지희,,담당확인,O,전자,X,기획예산과-18605,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8710,2025.11.12,접수,2025년 지방소멸대응기금 집행현황 제출,익산시 기획예산과,이지희,,담당확인,O,전자,X,기획예산과-18604,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8709,2025.11.12,접수,매체광고 통합운영 11월 광고 수정 의뢰 협조 요청(인구청년정책 홍보)(수정),전북특별자치도 소통기획과,강주희,,담당확인,X,전자,X,소통기획과-7955,대국민공개,O,,,
8708,2025.11.11,접수,2026년 지방소멸대응기금 투자계획 부적정 사업 조치계획 제출,정읍시 기획예산실,이지희,,담당확인,O,전자,X,기획예산실-18763,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8705,2025.11.11,접수,2025년 부안군 적극행정 우수사례 카드뉴스 공유,부안군 기획감사담당관,김지우,김지우,접수,O,전자,X,기획감사담당관-18488,대국민공개,O,,,
8704,2025.11.11,접수,2025년 청년다다름사업 성과포럼 참석 안내,재단법인 청년재단,문종환,,담당확인,O,전자,X,맞춤사업팀-1099,비공개,O,(6호) 개인 사생활 관련 정보,,
8703,2025.11.11,접수,수의계약 배제사유 여부 조회[태경종합상사],전북특별자치도 소방행정과,임현주,,담당확인,O,전자,X,소방행정과-30882,부분공개,O,사업자 세부정보 보호 등,,
8702,2025.11.11,접수,수의계약 배제사유 여부 조회(성진종합건설(주) 외 1),전북특별자치도수산기술연구소 수산연구과,임현주,,담당확인,O,전자,X,수산연구과-7106,대국민공개,O,,,
8701,2025.11.11,접수,수의계약 배제사유 여부 조회(엠알에프수처리),전북특별자치도수산기술연구소 수산연구과,임현주,,담당확인,O,전자,X,수산연구과-7097,대국민공개,O,,,
8700,2025.11.11,접수,제주시 취업준비 청년 자격증 등 응시료 지원 유사사업 등 중복지원 조회 요청(11월),제주시 기획예산과,이광민,이광민,접수,O,전자,X,기획예산과-24128,비공개,O,(6호) 개인 사생활 관련 정보,,
8699,2025.11.11,접수,중앙부처 법령 제·개정안 의견조회(저작권법 등 11건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10142,비공개,O,내부검토,,
8698,2025.11.11,접수,온나라(문서)시스템 대용량별송 설정 정상화 안내,전북특별자치도 행정정보과,임현주,,담당확인,X,전자,X,행정정보과-16067,대국민공개,O,,,
8697,2025.11.11,접수,2025년도 크리스마스 씰 모금 협조 요청,전북특별자치도 감염병관리과,임현주,,담당확인,O,전자,X,감염병관리과-20386,대국민공개,O,,,
8696,2025.11.11,접수,2025년 혁신구매 실적평가 관련 유의사항 안내,전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-22976,대국민공개,O,,,
8695,2025.11.11,접수,건설현장 추락사고 방지를 위한 사고사례 전파,전북특별자치도 건설정책과,임현주,,담당확인,O,전자,X,건설정책과-16116,대국민공개,O,,,
8694,2025.11.11,접수,청년기본법 일부개정법률안(강선우 의원 대표발의) 의견조회,국무조정실 청년정책기획관,김영준,김영준,접수,O,전자,X,청년정책기획관-353,대국민공개,O,,,
8693,2025.11.11,접수,2025년도 직장 건강검진(의무검진) 대상자 수검 요청('25.11.7.기준),전북특별자치도 총무과,임현주,,담당확인,O,전자,X,총무과-22705,비공개,O,개인정보,,
